ts_s,ts_ms,Sensor1_raw,Sensor2_raw,Sensor3_raw,Sensor4_raw,Sensor5_raw,Sensor6_raw,Sensor7_raw,Sensor8_raw,Sensor9_raw,Sensor10_raw
4367,4367263,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4368,4367666,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4368,4367978,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4368,4368289,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4369,4368590,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4369,4368903,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4369,4369204,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4370,4369512,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4370,4369823,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4370,4370238,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4371,4370533,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4371,4370744,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4371,4371044,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4371,4371244,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4371,4371455,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4372,4371766,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4372,4372067,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4372,4372348,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4373,4372572,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4373,4372888,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4373,4373188,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4373,4373389,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4374,4373612,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4374,4373813,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4374,4374031,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4374,4374243,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4374,4374459,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4375,4374696,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4375,4374996,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4375,4375225,26.25,26.75,26.0,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4375,4375476,26.25,26.75,26.0,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4376,4375678,26.25,26.75,26.0,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4376,4375960,26.25,26.75,26.0,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4376,4376191,26.25,26.75,26.0,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4376,4376392,26.25,26.75,26.0,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4377,4376596,26.25,26.75,26.0,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4377,4376896,26.25,26.75,26.0,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4377,4377116,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4377,4377331,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4378,4377532,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4378,4377743,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4378,4377961,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4378,4378217,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4379,4378518,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4379,4378718,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4379,4379034,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4379,4379346,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4380,4379646,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4380,4379957,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4380,4380267,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4380,4380468,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4381,4380669,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4381,4380969,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4381,4381287,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4381,4381488,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4382,4381689,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4382,4382010,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4382,4382233,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4383,4382513,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4383,4382835,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4383,4383135,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4383,4383437,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4384,4383740,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4384,4383961,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4384,4384261,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4384,4384473,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4385,4384699,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4385,4384999,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4385,4385213,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4385,4385423,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4386,4385691,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4386,4385894,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4386,4386201,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4387,4386511,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4387,4386822,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4387,4387125,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4387,4387426,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4388,4387736,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4388,4388046,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4388,4388247,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4389,4388598,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4389,4388898,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4389,4389148,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4389,4389370,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4390,4389681,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4390,4390299,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4391,4390594,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4391,4390911,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4391,4391222,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4392,4391557,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4392,4391757,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4392,4391958,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4392,4392169,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4392,4392372,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4393,4392574,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4393,4392779,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4393,4393079,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4393,4393281,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4394,4393505,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4394,4393789,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4394,4393990,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4394,4394300,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4395,4394501,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4395,4394803,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4395,4395108,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4395,4395418,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4396,4395748,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4396,4395953,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4396,4396154,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4396,4396378,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4397,4396589,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4397,4396889,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4397,4397157,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4397,4397368,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4398,4397568,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4398,4397878,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4398,4398079,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4398,4398391,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4399,4398591,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4399,4398891,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4399,4399102,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4399,4399304,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4400,4399622,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4400,4399821,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4400,4400022,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4400,4400333,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4401,4400643,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4401,4400943,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4401,4401154,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4401,4401384,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4402,4401629,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4402,4401842,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4402,4402043,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4402,4402284,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4403,4402616,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4403,4402916,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4403,4403159,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4403,4403369,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4404,4403620,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4404,4403921,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4404,4404230,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4404,4404452,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4405,4404738,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4405,4405075,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4405,4405286,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4405,4405498,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4406,4405707,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4406,4405913,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4406,4406116,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4406,4406321,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4407,4406542,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4407,4406780,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4407,4407080,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4407,4407399,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4408,4407709,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4408,4407911,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4408,4408122,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4408,4408322,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4409,4408523,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4409,4408833,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4409,4409133,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4409,4409360,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4410,4409601,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4410,4409819,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4410,4410064,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4410,4410343,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4411,4410546,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4411,4410778,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4411,4411078,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4411,4411389,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4412,4411699,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4412,4411899,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4412,4412109,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4412,4412419,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4413,4412720,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4413,4413033,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4413,4413334,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4414,4413645,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4414,4413846,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4414,4414158,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4414,4414428,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4415,4414628,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4415,4414928,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4415,4415181,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4415,4415492,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4416,4415693,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4416,4415924,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4416,4416135,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4416,4416456,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4417,4416723,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4417,4417030,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4417,4417231,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4418,4417532,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4418,4417843,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4418,4418183,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4418,4418415,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4419,4418708,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4419,4419063,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4419,4419376,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4420,4419577,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4420,4419906,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4420,4420108,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4420,4420310,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4421,4420562,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4421,4420813,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4421,4421113,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4421,4421432,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4422,4421632,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4422,4421843,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4422,4422093,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4422,4422453,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4423,4422654,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4423,4422954,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4423,4423168,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4423,4423460,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4424,4423781,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4424,4423982,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4424,4424303,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4425,4424554,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4425,4424806,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4425,4425119,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4426,4425532,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4426,4425934,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4426,4426135,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4426,4426428,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4427,4426640,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4427,4427064,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4427,4427370,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4428,4427683,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4428,4427984,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4428,4428196,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4428,4428436,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4429,4428800,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4429,4429100,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4429,4429413,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4430,4429624,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4430,4429824,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4430,4430135,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4430,4430437,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4431,4430747,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4431,4431047,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4431,4431359,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4432,4431721,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4432,4431922,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4432,4432176,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4432,4432486,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4433,4432897,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4433,4433312,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4434,4433653,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4434,4433916,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4434,4434226,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4435,4434533,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4435,4434866,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4435,4435166,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4435,4435462,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4436,4435703,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4436,4436071,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4436,4436376,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4437,4436892,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4437,4437192,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4438,4437512,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4438,4437916,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4438,4438219,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4439,4438630,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4439,4438930,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4439,4439242,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4440,4439552,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4440,4439863,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4440,4440165,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4441,4440526,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4441,4440789,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4441,4441093,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4442,4441508,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4442,4441809,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4442,4442058,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4442,4442312,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4443,4442512,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4443,4442718,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4443,4443018,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4443,4443362,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4444,4443652,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4444,4443980,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4444,4444194,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4444,4444475,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4445,4444816,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4445,4445116,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4445,4445317,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4446,4445527,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4446,4445728,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4446,4446000,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4446,4446310,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4447,4446513,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4447,4446825,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4447,4447200,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
4447,4447478,26.25,26.75,26.25,26.5,26.25,26.75,26.5,26.5,26.5,27.0
